title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Dementia With Dignity,0074707523,9780074707524,99.9,3.99,2,105.89
Child and Adolescent Development: A Behavioral Systems Approach,0761926984,9780761926986,105.0,3.99,2,110.99
Frustrated Spin Systems,9814440736,9789814440738,124.01,3.99,2,130.0
Principles of Pharmacology for Athletic Trainers,1556429010,9781556429019,2.24,3.99,2,8.23
Introduction to Sport Marketing: Second edition (Sport Management Series),1138022969,9781138022966,44.79,3.99,2,50.78
Physics of Ferromagnetism (International Series of Monographs on Physics),0199564817,9780199564811,70.99,3.99,2,76.98
"Practical Problems in Mathematics for Electronic Technicians, 6E (Practical Problems In Mathematics Series)",1401825001,9781401825003,20.05,3.99,2,26.04
Creating Safe and Supportive Schools and Fostering Students' Mental Health,0415737001,9780415737005,44.1,3.99,2,50.09
Professional Event Coordination,0470560711,9780470560716,N/A,N/A,N/A,N/A
"Chez nous: Branché sur le monde francophone, Media-Enhanced Version (4th Edition)",0205933769,9780205933761,80.0,3.99,2,85.99
Working with Children with Sexual Behavior Problems,146251197X,9781462511976,32.0,3.99,2,37.99
Managing Sport Organizations: Responsibility for Performance,0415626773,9780415626774,36.85,3.99,2,42.84
Pashto: An Elementary Textbook (Pashto Edition),1589017730,9781589017733,37.05,3.99,2,43.04
Chemistry,0130645389,9780130645388,153.98,3.99,2,159.97
The Art of Rock and Roll (3rd Edition),0130448923,9780130448927,9.94,3.99,2,15.93
"The Routledge Course In Modern Mandarin- Textbook, Level 1: Traditional Characters (English and Mandarin Chinese Edition)",0415472490,9780415472494,53.89,3.99,2,59.88
Introduction to Infant Development,0199283052,9780199283057,17.99,3.99,2,23.98
Electronic Devices and Circuit Theory (11th Edition),0132622262,0000132622262,109.41,3.99,2,115.4
Recreational Sport Programming,1571677089,9781571677082,25.0,3.99,2,30.99
Cambridge Checkpoint Science Workbook 3,1444183508,9781444183504,13.9,3.99,2,19.89
Nuevos Mundos Workbook,1118151429,9781118151426,12.82,3.99,2,18.81
Coaching Psychology Manual (Point (Lippincott Williams & Wilkins)),0781772621,9780781772624,32.0,3.99,2,37.99
Handbook of Physical Vapor Deposition (PVD) Processing (Materials Science and Process Technology),0815514220,9780815514220,N/A,N/A,N/A,N/A
"Realidades, Level 2 (English and Spanish Edition)",0130359513,9780130359513,6.58,3.99,2,12.57
Administrative Topics in Athletic Training: Concepts to Practice,1556427395,9781556427398,3.29,3.99,2,9.28
"Observing Children in Their Natural Worlds: A Methodological Primer, Third Edition",1848729588,9781848729582,37.67,3.99,2,43.66
"Career Information, Career Counseling and Career Development (11th Edition) (The Merrill Counseling)",0133917770,9780133917772,84.2,3.99,2,90.19
Medical Terminology With Case Studies in Sports Medicine,1630912999,9781630912994,40.16,3.99,2,46.15
Sports Marketing,007338111X,9780073381114,9.28,3.99,2,15.27
The Adult Learner: The Definitive Classic in Adult Education and Human Resource Development,1856178110,9781856178112,12.8,3.99,2,18.79
Ideal MHD,1107006252,9781107006256,65.54,3.99,2,71.53
AVR Microcontroller and Embedded Systems: Using Assembly and C (Pearson Custom Electronics Technology),0138003319,9780138003319,N/A,N/A,N/A,N/A
"Electric Machines: Steady State, Transients, and Design with MATLAB®",1420055720,9781420055726,152.15,3.99,2,158.14
Supervision in the Hospitality Industry,1119148464,9781119148463,61.75,3.99,2,67.74
"Houghton Mifflin Reading: Practice Book, Grade K (Houghton Mifflin Reading: The Nation's Choice)",0618161597,9780618161591,4.99,3.99,2,10.98
GMAT Premier 2017 with 6 Practice Tests: Online + Book + Videos + Mobile (Kaplan Test Prep),1506203213,9781506203218,3.32,3.99,2,9.31
National Electrical Code 2014 Handbook (International Electrical Code),1455905445,9781455905447,105.92,3.99,2,111.91
Industrial Electronics,0132064189,9780132064187,N/A,N/A,N/A,N/A
Developing Writing Skills in Spanish,0415590833,9780415590839,14.99,3.99,2,20.98
Surviving Your Dissertation: A Comprehensive Guide to Content and Process,1412916798,9781412916790,1.99,3.99,2,7.98
Quick Reference Dictionary for Athletic Training,161711068X,9781617110689,45.18,3.99,2,51.17
Legal Concepts in Sport,1571677364,9781571677365,38.59,3.99,2,44.58
Difficultes Expliquees Du Francais for English Speakers Textbook (Intermediate/Advanced A2/B2) (English and French Edition),209033701X,9782090337013,12.61,3.99,2,18.6
Palliative Care Nursing: Quality Care to the End of Life,0826113842,9780826113849,0.99,3.99,2,6.98
TOCCI: DIG SYS PRIN APPS _c11 (11th Edition),0135103827,9780135103821,37.44,3.99,2,43.43
Introduction to Logic and Critical Thinking,0534626637,9780534626631,N/A,N/A,N/A,N/A
Sport Law: A Managerial Approach,1934432008,9781934432006,7.46,3.99,2,13.45
Elements of Electromagnetics (The Oxford Series in Electrical and Computer Engineering),019932140X,9780199321407,80.9,3.99,2,86.89
"Leadership, Advocacy, and Direct Service Strategies for Professional School Counselors (School Counseling)",0534589332,9780534589332,23.72,3.99,2,29.71
ServSafe CourseBook with Online Exam Voucher (7th Edition),0134764226,9780134764221,N/A,N/A,N/A,N/A
How Languages are Learned 4e (Oxford Handbooks for Language Teachers),0194541266,0000194541266,N/A,N/A,N/A,N/A
Sports Business Management: Decision Making Around the Globe,1138919543,9781138919549,28.01,3.99,2,34.0
Electromagnetic and Optical Pulse Propagation 1: Spectral Representations in Temporally Dispersive Media (Springer Series in Optical Sciences),1441922385,9781441922380,N/A,N/A,N/A,N/A
Child Development: Principles and Perspectives (2nd Edition),0205494064,9780205494064,31.82,3.99,2,37.81
Microelectronic Applications of Chemical Mechanical Planarization,0471719196,9780471719199,122.07,3.99,2,128.06
Complete Psychology (Volume 1),0340967552,0783324812428,22.7,3.99,2,28.69
Making Sense of Japanese: What the Textbooks Don't Tell You,156836492X,9781568364926,N/A,N/A,N/A,N/A
"Electronics: A First Course, Third Edition",1856176959,9781856176958,19.16,3.99,2,25.15
Tourism: The Business of Hospitality and Travel (6th Edition) (What's New in Culinary & Hospitality),0134484487,9780134484488,115.3,3.99,2,121.29
Fundamentals of Magnetism,3540311505,9783540311508,54.0,3.99,2,59.99
"Techniques of Child Therapy, Second Edition: Psychodynamic Strategies",1572309253,9781572309258,N/A,N/A,N/A,N/A
Leadership in Recreation and Leisure Services,0736095314,9780736095310,27.99,3.99,2,33.98
Rasskaz-Sensatsiya (The Story Sensation): for learners of the Russian language (and not only for Guadeloupeans!) (Unconventional Russian Language Textbooks (Russian Readers)) (Russian Edition),148121621X,9781481216210,14.36,3.99,2,20.35
Jazz Styles: History and Analysis (8th Edition),0130992828,9780130992826,1.96,3.99,2,7.95
Human Aging,0205544010,9780205544011,6.96,3.99,2,12.95
Corpus Linguistics and the Description of English (Edinburgh Textbooks on the English Language - Advanced),0748626158,9780748626151,15.99,3.99,2,21.98
Career Development & Planning: A Comprehensive Approach,1426631359,9781426631351,N/A,N/A,N/A,N/A
Basic Operational Amplifiers and Linear Integrated Circuits (2nd Edition),0130829870,9780130829870,42.35,3.99,2,48.34
Electronics Technology Fundamentals: Conventional Flow Version (3rd Edition),0135048745,9780135048740,137.18,3.99,2,143.17
"Japanese Fashion Designers: The Work and Influence of Issey Miyake, Yohji Yamamotom, and Rei Kawakubo",1847883109,9781847883100,N/A,N/A,N/A,N/A
Materials Concepts For Solar Cells (Energy Futures),1783264454,9781783264452,124.16,3.99,2,130.15
Aquatic Facility Management,0736045007,9780736045001,12.44,3.99,2,18.43
Managing Intercollegiate Athletics,1934432024,9781934432020,N/A,N/A,N/A,N/A
PIC Microcontrollers: An Introduction to Microelectronics,0080969119,9780080969114,12.34,3.99,2,18.33
Conversations with Gayatri Chakravorty Spivak,190542227X,9781905422272,N/A,N/A,N/A,N/A
Quantum Processes in Semiconductors,0199677220,9780199677221,N/A,N/A,N/A,N/A
Advanced Bread and Pastry,141801169X,9781418011697,70.0,3.99,2,75.99
"Interconnections: Bridges, Routers, Switches, and Internetworking Protocols (2nd Edition)",0201634481,0785342634488,N/A,N/A,N/A,N/A
"Annual Editions: The Family, 41/e",1259181758,9781259181757,19.95,3.99,2,25.94
Microelectronic Circuits: Analysis and Design (Activate Learning with these NEW titles from Engineering!),1305635167,9781305635166,199.36,3.99,2,205.35
"The Origins of the Federal Republic: Jurisdictional Controversies in the United States, 1775-1787",0812211677,9780812211672,8.99,3.99,2,14.98
Fundamentals of Critical Argumentation (Critical Reasoning and Argumentation),0521530202,9780521530200,12.0,3.99,2,17.99
Attachment Across the Lifecourse: A Brief Introduction,023029359X,9780230293595,19.61,3.99,2,25.6
Intuitive Analog Circuit Design,0124058663,9780124058668,44.0,3.99,2,49.99
"Environmental Magnetism, Volume 86: Principles and Applications of Enviromagnetics (International Geophysics)",0122438515,9780122438516,19.95,3.99,2,25.94
Understanding Semiconductor Devices (The Oxford Series in Electrical and Computer Engineering),019513186X,9780195131864,18.11,3.99,2,24.1
Operational Amplifiers with Linear Integrated Circuits (4th Edition),0130320137,9780130320131,62.32,3.99,2,68.31
Participation in Sport: International Policy Perspectives,0415554780,9780415554787,60.42,3.99,2,66.41
References for III/7 / Literaturverzeichnis für III/7 (Landolt-Börnstein: Numerical Data and Functional Relationships in Science and Technology - New Series) (Volume 7) (English and German Edition),3540065415,9783540065418,42.83,3.99,2,48.82
"On Cooking: A Textbook of Culinary Fundamentals with MasterCook 11, Study Guide, and MyCulinaryLab (5th Edition)",0132658488,9780132658485,135.62,3.99,2,141.61
"Routledge Course in Modern Mandarin Chinese, Textbook Level 2: Traditional Characters (Volume 1)",0415472466,9780415472463,48.48,3.99,2,54.47
MCSA Guide to Microsoft SQL Server 2012 (Exam 70-462) (Networking (Course Technology)),1133131077,9781133131076,53.79,3.99,2,59.78
"Century 21 Computer Skills and Applications, Lessons 1-90 (Century 21 Keyboarding)",1111571759,9781111571757,N/A,N/A,N/A,N/A
Sweet Reason: A Field Guide to Modern Logic,1444337157,9781444337150,56.95,3.99,2,62.94
Moral Psychology: A Contemporary Introduction (Routledge Contemporary Introductions to Philosophy),0415529697,9780415529693,43.25,3.99,2,49.24
Sliding Mode Control: Theory And Applications (Series in Systems and Control),0748406018,9780748406012,148.99,3.99,2,154.98
Apparel Quality: A Guide to Evaluating Sewn Products,1609015126,9781609015121,46.0,3.99,2,51.99
Christianity and Developmental Psychopathology: Foundations and Approaches,0830828559,9780830828555,49.96,3.99,2,55.95
"Biblical Hebrew: An Introductory Textbook, Revised edition",0827202318,9780827202313,N/A,N/A,N/A,N/A
Heat Transfer: Thermal Management of Electronics,1439814678,9781439814673,28.23,3.99,2,34.22
"How to Write the Perfect Personal Statement: Write powerful essays for law, business, medical, or graduate school application (Peterson's Perfect Personal Statements)",0768928168,9780768928167,19.99,3.99,2,25.98
Electrodeposition: The Materials Science of Coatings and Substrates (Materials Science and Process Technology Series),0815513208,9780815513209,89.72,3.99,2,95.71
Electrical Level 3 Trainee Guide (9th Edition),0134738233,9780134738239,116.91,3.99,2,122.9
ATM Networks,0130936014,0076092010999,10.0,3.99,2,15.99
Programming 32-bit Microcontrollers in C: Exploring the PIC32 (Embedded Technology),0750687096,9780750687096,27.76,3.99,2,33.75
Logic Primer - 2nd Edition,0262511266,9780262511261,5.59,3.99,2,11.58
Electrical Essentials for Powerline Workers,1401883583,9781401883584,79.82,3.99,2,85.81
An Introduction to English Sociolinguistics (Edinburgh Textbooks on the English Language),0748623256,9780748623259,8.67,3.99,2,14.66
Electrical Wiring Industrial,1111124892,9781111124892,16.0,3.99,2,21.99
Introductory Circuit Analysis (12th Edition),0137146663,8601400072608,12.01,3.99,2,18.0
Electricity for HVACR,0135125340,9780135125342,N/A,N/A,N/A,N/A
Data Communications and Computer Networks: A Business User’s Approach,1133626467,9781133626466,9.72,3.99,2,15.71
Foodservice Management Fundamentals,0470409061,9780470409060,38.93,3.99,2,44.92
Fundamental Principles of Optical Lithography: The Science of Microfabrication,0470727306,9780470727300,54.99,3.99,2,60.98
Metric Pattern Cutting for Menswear,1405182938,9781405182935,32.24,3.99,2,38.23
Logic: The Laws of Truth,0691151636,9780691151632,27.43,3.99,2,33.42
Fabrication Engineering at the Micro and Nanoscale (The Oxford Series in Electrical and Computer Engineering),0195320174,9780195320176,34.38,3.99,2,40.37
VANDERWAGEN: EVENT MANAGEMENT _p1,0131149385,9780131149380,26.99,3.99,2,32.98
Patternmaking for Fashion Design,067398026X,9780673980267,22.57,3.99,2,28.56
The International Recording Industries (Routledge Advances in Sociology),113882285X,9781138822856,63.68,3.99,2,69.67
Jenney's First Year Latin,020508723X,9780205087235,29.99,3.99,2,35.98
MSP430 Microcontroller Basics,0750682760,9780750682763,18.05,3.99,2,24.04
The Vocabulary of Critical Thinking,0195324803,9780195324808,7.81,3.99,2,13.8
Introduction to Corrosion Science,1441904549,9781441904546,57.74,3.99,2,63.73
International Cooking: A Culinary Journey (2nd Edition),0132126117,9780132126113,40.68,3.99,2,46.67
Thai: An Essential Grammar (Routledge Essential Grammars),0415226147,9780415226141,14.0,3.99,2,19.99
Ugaritic Textbook: Grammar - Texts In Transliteration - Cuneiform Selections - Glossary - Indices (Analecta Orientalia),8876532382,9788876532382,47.84,3.99,2,53.83
Creative Beginnings: An Introduction to Jazz Improvisation,0133454630,9780133454635,18.49,3.99,2,24.48
"Developmental Psychopathology and Family Process: Theory, Research, and Clinical Implications",1572305975,9781572305977,9.31,3.99,2,15.3
Modular Cognitive-Behavioral Therapy for Childhood Anxiety Disorders (Guides to Individualized Evidence-Based Treatment),1593853637,9781593853631,12.43,3.99,2,18.42
French Grammar in Context (Languages in Context) (French Edition),0415706688,8601404261244,29.89,3.99,2,35.88
Emergency Management for Sport and Physical Activity,1284022161,9781284022162,90.57,3.99,2,96.56
Making Up Your Mind - Revised Edition: A Textbook in Critical Thinking (Broadview Library of Logic and Critical Thinking),1554812232,9781554812233,11.26,3.99,2,17.25
Semiconductor Device Physics and Design (Series on Integrated Circuits and Systems),1402064802,9781402064807,44.45,3.99,2,50.44
Critical Thinking for College Students,0847696022,9780847696024,41.67,3.99,2,47.66
Introduction to Hospitality (7th Edition),0133762769,9780133762761,82.08,3.99,2,88.07
Clinical Practice of Pediatric Psychology,1462514111,9781462514113,35.95,3.99,2,41.94
Physics for the IB Diploma Second Edition,1471829049,9781471829048,58.99,3.99,2,64.98
The Oxford Handbook of Sports Economics: Volume 1: The Economics of Sports (Oxford Handbooks),0195387775,9780195387773,80.98,3.99,2,86.97
La lingua italiana per stranieri: Corso elementare ed intermedio - Textbook (One (Italian Edition),8877150092,9788877150097,9.2,3.99,2,15.19
Assessing and Managing Violence Risk in Juveniles,159385322X,9781593853228,7.88,3.99,2,13.87
UNIX Unbounded: A Beginning Approach (5th Edition),0131194496,9780131194496,55.27,3.99,2,61.26
