title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Journey to the Heart: Christian Contemplation through the Centuries - An Illustrated Guide,1570759383,9781570759383,20.22,3.99,2,26.21
Managing an Information Security and Privacy Awareness and Training Program,1439815453,9781439815458,45.5,3.99,2,51.49
The Secret is Out: Christ in you--a study in Colossians. Learn it. Live it. Pass it on,1886068542,9781886068544,13.99,3.99,2,19.98
Eternal Living: Reflections on Dallas Willard's Teaching on Faith and Formation,830835954,9780830835959,12.5,3.99,2,18.49
"Houghton Mifflin Math: Practice Workbook, Grade 3",618389598,9780618389599,1.95,3.99,2,7.94
"Mastering the USMLE Step 2 CS, Third Edition",71443347,9780071443340,11.9,4.49,2,18.39
"Information Security Policies and Procedures: A Practitioner's Reference, Second Edition",849319587,9780849319587,51.41,3.94,2,57.35
"Brokers of Empire: Japanese Settler Colonialism in Korea, 1876–1945 (Harvard East Asian Monographs)",674492021,9780674492028,21.1,3.99,2,27.09
?Avancemos!: Cuaderno: Practica por niveles Workbook Teacher's Edition Level 2 (Spanish Edition),618751025,9780618751020,1.81,3.97,2,7.78
The Social Work Skills Workbook (MindTap Course List),1305633784,9781305633780,96.96,5.97,2,104.93
Laser Spectroscopy 1: Basic Principles,3642538584,9783642538582,47.0,5.5,2,54.5
"180 Days of Reading for First Grade (Ages 5 - 7) Easy-to-Use First Grade Workbook to Improve Reading Comprehension Quickly, Fun Daily Phonics Practice for 1st Grade Reading (180 Days of Practice)",1425809227,9781425809225,9.89,5.49,2,17.38
The Writing-Rich High School Classroom: Engaging Students in the Writing Workshop,1606230239,9781606230237,17.96,3.99,2,23.95
"Lenses on Reading, Second Edition: An Introduction to Theories and Models",1462504701,9781462504701,2.65,4.89,2,9.54
Grammar for Middle School: A Sentence-Composing Approach--A Student Worktext,325009562,9780325009568,11.93,3.99,2,17.92
Cambridge Latin Course Unit 1 Omnibus Workbook North American edition (North American Cambridge Latin Course),521787475,8601300312538,3.34,3.99,2,9.33
Porta Palazzo: The Anthropology of an Italian Market (Contemporary Ethnography),812223152,9780812223156,14.04,3.99,2,20.03
Getting to the Core of Writing: Essential Lessons for Every First Grade Student,1425809154,9781425809157,5.9,4.78,2,12.68
The Grammar Teacher's Activity-a-Day: 180 Ready-to-Use Lessons to Teach Grammar and Usage,470543159,9780470543153,6.98,3.99,2,12.97
"The Spelling Teacher's Lesson-a-Day: 180 Reproducible Activities to Teach Spelling, Phonics, and Vocabulary",470429801,9780470429808,7.95,3.99,2,13.94
Animal Underworld: Inside America's Black Market for Rare and Exotic Species,1586483749,9781586483746,10.49,3.99,2,16.48
Examination of Orthopedic and Athletic Injuries,803617208,9780803617209,3.28,3.99,2,9.27
"Writing With Skill, Level 1: Student Workbook (The Complete Writer)",1933339535,9781933339535,8.99,3.99,2,14.98
"Guiding Readers and Writers (Grades 3-6): Teaching, Comprehension, Genre, and Content Literacy",325003106,9780325003108,7.23,0,2,9.23
"Ethics in Action (Workbook With DVD and CourseMate, 1 term (6 months) Printed Access Card)",1285850335,9781285850337,46.99,3.99,2,52.98
Realidades 1 Practice Workbook,130360015,9780130360014,14.74,0,2,16.74
"Speech to Print: Language Essentials for Teachers, Second Edition",1598570501,9781598570502,33.99,5.19,2,41.18
NSCA'S Essentials of Personal Training - 2nd Edition,736084150,8601400009345,55.66,3.99,2,61.65
Phonics They Use: Words for Reading and Writing (7th Edition) (Making Words Series),134255186,9780134255187,34.58,4.49,2,41.07
Music Express: Age 8-9 (Book + 3CDs + DVD-ROM): Complete Music Scheme for Primary Class Teachers,1472900200,9781472900203,44.01,3.99,2,50.0
Orthopedic & Athletic Injury Examination Handbook,803639198,9780803639195,31.59,3.99,2,37.58
Asi se dice Level 2 Workbook and Audio Activities (Glencoe Spanish) (Spanish Edition),78883822,9780078883828,9.22,5.0,2,16.22
When Kids Can't Read: What Teachers Can Do: A Guide for Teachers 6-12,867095199,9780867095197,9.06,5.29,2,16.35
Therapeutic Modalities,803625936,9780803625938,47.62,3.99,2,53.61
"Explaining Reading, Third Edition: A Resource for Explicit Teaching of the Common Core Standards",1462515568,9781462515561,14.7,3.99,2,20.69
"Dropbox In 30 Minutes (2nd Edition): The Beginner's Guide To Dropbox Backup, Syncing, And Sharing",1939924154,9781939924155,7.38,3.99,2,13.37
"Orthopedic Taping, Wrapping, Bracing, and Padding",803658486,9780803658486,50.5,3.99,2,56.49
Words Their Way: Word Sorts for Within Word Pattern Spellers (3rd Edition) (Words Their Way Series),134575687,9780134575681,24.85,5.77,2,32.62
"Guided Reading, Second Edition: Responsive Teaching Across the Grades",325086842,9780325086842,49.13,3.99,2,55.12
"Science and Practice of Strength Training, Second Edition",736056289,9780736056281,35.73,3.99,2,41.72
Netter's Sports Medicine (Netter Clinical Science),323395910,9780323395915,87.52,3.99,2,93.51
Wound Management: Principles and Practices (3rd Edition),131395246,9780131395244,69.99,3.99,2,75.98
"Principles of Athletic Training: A Competency-Based Approach, 14th Edition",73523739,9780073523736,8.46,3.99,2,14.45
Essentials of Athletic Injury Management,78022614,9780078022616,24.5,3.99,2,30.49
Fundamentals of Sports Injury Management,1451109768,884831425559,35.26,3.99,2,41.25
Scene Painting Projects for Theatre,240808134,9780240808130,24.32,4.49,2,30.81
"Theatrical Design and Production: An Introduction to Scene Design and Construction, Lighting, Sound, Costume, and Makeup",73382221,9780073382227,82.0,3.99,2,87.99
Evidence-Guided Practice: A Framework for Clinical Decision Making in Athletic Training,1617116033,9781617116032,49.42,3.99,2,55.41
"Theatrical Design and Production: An Introduction to Scene Design and Construction, Lighting, Sound, Costume, and Makeup",73514195,9780073514192,6.69,3.99,2,12.68
Dance Anatomy and Kinesiology-2nd Edition With Web Resource,1450469280,9781450469289,39.23,3.99,2,45.22
Scene Design and Stage Lighting,1111344434,9781111344436,85.0,5.99,2,92.99
Sports Medicine in the Pediatric Office: A Multimedia Case-Based Text with Video,1610021223,9781610021227,86.68,5.47,2,94.15
"The Dramatic Imagination: Reflections and Speculations on the Art of the Theatre, Reissue (Theatre Arts Book)",878301844,9780878301843,18.25,3.94,2,24.19
Designing with Light: An Introduction to Stage Lighting,73514233,9780073514239,139.0,5.17,2,146.17
Lighting and the Design Idea (Wadsworth Series in Theatre),1111836868,9781111836863,60.65,4.49,2,67.14
"Drawing and Rendering for Theatre: A Practical Course for Scenic, Costume, and Lighting Designers",240805542,9780240805542,14.39,3.99,2,20.38
Motion Picture and Video Lighting (Volume 3),240807634,9780240807638,5.22,5.24,2,12.46
"Vectorworks for Entertainment Design: Using Vectorworks to Design and Document Scenery, Lighting, and Sound",415726131,9780415726139,30.27,3.99,2,36.26
The Lighting Art: The Aesthetics of Stage Lighting Design (2nd Edition),135010810,9780135010815,17.63,3.99,2,23.62
Essential CG Lighting Techniques (Focal Press Visual Effects and Animation),240516893,9780240516899,2.29,3.99,2,8.28
Special relativity for beginners: A Textbook for Undergraduates,9812771603,9789812771605,36.63,4.49,2,43.12
Differential Forms and the Geometry of General Relativity,1466510005,9781466510005,37.0,4.2,2,43.2
Introduction to Special Relativity (Oxford Science Publications),198539525,9780198539520,39.13,3.99,2,45.12
A Short Course in General Relativity,387260781,9780387260785,31.95,3.99,2,37.94
General Relativity Without Calculus: A Concise Introduction to the Geometry of Relativity (Undergraduate Lecture Notes in Physics),3642214517,9783642214516,65.7,3.99,2,71.69
Functional Differential Geometry (The MIT Press),262019345,262019345,41.51,0,2,43.51
The Geometry of Special Relativity,1466510471,9781466510470,24.99,0,2,26.99
The Four Stages of Highly Effective Crisis Management: How to Manage the Media in the Digital Age,1439853738,9781439853733,41.95,3.99,2,47.94
Gravitational Waves: Volume 1: Theory and Experiments,198570740,9780198570745,77.24,3.99,2,83.23
The Standard Model in a Nutshell,691167591,9780691167596,38.08,3.99,2,44.07
The Special Theory of Relativity (Routledge Classics) (Volume 161),415404258,9780415404259,10.67,3.99,2,16.66
Time and Space: Second Edition,773537473,9780773537477,25.2,0,2,27.2
General Relativity: An Introduction for Physicists,521829518,9780521829519,47.98,5.99,2,55.97
"Introduction to Modern Dynamics: Chaos, Networks, Space and Time",199657041,9780199657049,47.65,3.99,2,53.64
"Nutrition and Diet Therapy, 6 Edition",803637187,9780803637184,23.99,0,2,25.99
Williams' Basic Nutrition & Diet Therapy (Williams' Essentials of Nutrition & Diet Therapy),323377319,9780323377317,37.98,3.99,2,43.97
Advanced Nutrition and Human Metabolism (MindTap Course List),1305627857,9781305627857,116.87,3.99,2,122.86
Nutrition Essentials for Nursing Practice,1496356101,9781496356109,73.79,6.98,2,82.77
Community Nutrition in Action: An Entrepreneurial Approach (MindTap Course List),1305637992,9781305637993,104.35,3.99,2,110.34
Nutritional Foundations and Clinical Applications: A Nursing Approach,323242103,9780323242103,28.97,3.99,2,34.96
Food and Culture,1305628055,9781305628052,94.96,5.03,2,101.99
Nutrition Therapy and Pathophysiology,1305111966,9781305111967,90.25,3.99,2,96.24
Understanding Normal and Clinical Nutrition,1285458761,8601411214677,45.95,3.99,2,51.94
Nutrition for Health and Healthcare (MindTap Course List),1305627962,9781305627963,100.0,3.99,2,105.99
Principles and Labs for Fitness and Wellness (MindTap Course List),1305251075,9781305251076,7.91,3.99,2,13.9
Nutrition and Diet Therapy (MindTap Course List),1305110404,9781305110403,42.79,3.99,2,48.78
Drugs Across the Spectrum,1133594166,9781133594161,17.81,3.99,2,23.8
Fitness and Wellness (MindTap Course List),1305638018,9781305638013,55.29,3.99,2,61.28
Principles and Labs for Physical Fitness (MindTap Course List),1305251407,9781305251403,53.46,3.99,2,59.45
Influence: Science and Practice (5th Edition),205609996,9780205609994,11.2,4.99,2,18.19
Behavior Modification: Basic Principles (Managing Behavior),1416400583,9781416400585,36.0,3.99,2,41.99
Rational Choice in an Uncertain World: The Psychology of Judgment and Decision Making,1412959039,9781412959032,28.91,3.99,2,34.9
The Exceptional Child: Inclusion in Early Childhood Education (MindTap Course List),1285432371,9781285432373,46.93,3.99,2,52.92
"Multiculturalism on Campus: Theory, Models, and Practices for Understanding Diversity and Creating Inclusion",1620364166,9781620364161,35.26,6.08,2,43.34
Teaching Everyone: An Introduction to Inclusive Education,1598572121,9781598572124,38.0,3.99,2,43.99
"Motivation: Biological, Psychological, and Environmental (4th Edition)",205941001,9780205941001,9.95,4.99,2,16.94
"Introduction to Paralegalism: Perspectives, Problems and Skills",1435400062,9781435400061,5.12,3.99,2,11.11
Bates' Nursing Guide to Physical Examination and History Taking (Guide to Physical Exam & History Taking (Bates)),781780691,8589516666662,5.13,3.99,2,11.12
The Dynamics of Persuasion: Communication and Attitudes in the 21st Century (Routledge Communication Series),415507421,9780415507424,8.79,3.99,2,14.78
Creating Inclusive Classrooms: Effective and Reflective Practices (7th Edition),137030746,9780137030743,4.58,3.99,2,10.57
Neuroeconomics: A Guide to the New Science of Making Choices,195305825,9780195305821,24.0,3.99,2,29.99
Including Students with Special Needs: A Practical Guide for Classroom Teachers (6th Edition),132179725,9780132179720,10.01,4.49,2,16.5
The Psychology of Attitudes and Attitude Change,1446272265,9781446272268,12.59,3.99,2,18.58
Self-Control: Waiting Until Tomorrow for What You Want Today,138037507,9780138037505,40.0,0,2,42.0
Persuasion in Society,1138825662,9781138825666,60.35,0,2,62.35
The Driving Force: Extraordinary Results from Ordinary People,977128903,9780977128907,4.85,3.96,2,10.81
"Teaching Students Who are Exceptional, Diverse, and At Risk in the General Education Classroom, 5th Edition",137151799,9780137151790,7.5,3.99,2,13.49
"Multiculturalism on Campus: Theory, Models, and Practices for Understanding Diversity and Creating Inclusion",1579224644,9781579224646,7.48,3.99,2,13.47
Blended Curriculum in the Inclusive K-3 Classroom: Teaching ALL Young Children,205487009,9780205487004,40.5,3.99,2,46.49
Beyond Pleasure and Pain: How Motivation Works,199765820,9780199765829,6.78,3.99,2,12.77
The Psychobiology of Human Motivation (Psychology Focus),415192757,9780415192750,5.4,3.99,2,11.39
Diversity Matters: Understanding Diversity in Schools (What’s New in Education),1111341672,9781111341671,69.97,3.99,2,75.96
"Inclusive Early Childhood Education: Development, Resources, and Practice",1428320865,9781428320864,8.73,4.99,2,15.72
Shine! Healthcare Leadership Distilled: Increase your Bottom-line Through Improved Leadership,1477285741,9781477285749,10.21,3.98,2,16.19
Including Adolescents with Disabilities in General Education Classrooms,135014964,9780135014967,95.86,3.99,2,101.85
Inclusion in the Early Childhood Classroom: What Makes a Difference? (Early Childhood Education Series),807754005,9780807754009,21.17,3.99,2,27.16
Validated Practices for Teaching Students with Diverse Needs and Abilities (2nd Edition),205567479,9780205567478,27.09,4.89,2,33.98
"Condition Critical--Key Principles for Equitable and Inclusive Education (Disability, Culture, and Equity Series)",807754765,9780807754764,24.58,0,2,26.58
Beginning with Braille: Firsthand Experiences with a Balanced Approach to Literacy,891286985,9780891286981,49.72,3.99,2,55.71
Mosby's Textbook for Nursing Assistants - Soft Cover Version,323319742,9780323319744,42.43,6.54,2,50.97
Mosby's Textbook for the Home Care Aide,323084338,9780323084338,37.22,0,2,39.22
Workbook and Competency Evaluation Review for Mosby's Textbook for Nursing Assistants,323081576,9780323081573,3.99,3.99,2,9.98
Mosby's Textbook for Medication Assistants,323046878,8601423104072,49.88,0,2,51.88
"Mosby's Textbook for Nursing Assistants - Hard Cover Version (Sorrentino,Mosby's Textbook of Nursing Assistant's)",323080685,9780323080682,35.67,6.43,2,44.1
Workbook for Mosby's Textbook for the Home Care Aide,323084397,9780323084390,23.61,3.99,2,29.6
"Mosby's Textbook for Nursing Assistants - Hard Cover Version (Sorrentino,Mosby's Textbook of Nursing Assistant's)",323049982,9780323049986,5.13,3.99,2,11.12
Mosby's Textbook for Nursing Assistants - Soft Cover Version,323009247,9780323009249,6.82,0,2,8.82
Mosby's Essentials for Nursing Assistants,323523927,9780323523929,36.89,5.84,2,44.73
"Hartman's Nursing Assistant Care: Long-Term Care, 3e",1604250410,9781604250411,14.82,3.99,2,20.81
Handbook of Geriatric Care Management,1284078981,9781284078985,61.89,3.99,2,67.88
"Nursing Home Administration, Sixth Edition",826107044,9780826107046,22.51,4.49,2,29.0
"Africa, Asia, and the Pacific Realm, A Journey Through: 7th Grade",1423602366,9781423602361,39.76,5.2,2,46.96
Schoolbook Nation: Conflicts over American History Textbooks from the Civil War to the Present,472030531,9780472030538,12.34,3.98,2,18.32
