title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Old School Boxing Fitness: How to Train Like a Champ,1620876094,8601418126126,9.15,0,2,11.15
The New Broadway Song Companion: An Annotated Guide to Musical Theatre Literature by Voice Type and Song Style,0810869438,9780810869431,34.0,3.99,2,39.99
Printed Textile Design,1780671180,9781780671185,9.0,5.14,2,16.14
An Introduction to English Sociolinguistics (Edinburgh Textbooks on the English Language),0748623256,9780748623259,8.67,3.99,2,14.66
Sample Workbook to Accompany Professional Sewing Techniques for Designers,160901880X,9781609018801,64.49,3.99,2,70.48
Sourcing and Selecting Textiles for Fashion: Sourcing and Selection (Required Reading Range),2940496102,9782940496105,10.8,3.99,2,16.79
"Construction Planning, Equipment, and Methods, Ninth Edition",1260108805,9781260108804,111.11,3.99,2,117.1
"Student Solutions Manual and Study Guide for Hornback's Organic Chemistry, 2nd",0534397107,9780534397104,40.5,3.99,2,46.49
Backstage Pass: Written By Susie Vitale,098167190X,9780981671901,36.26,3.98,2,42.24
"United States History: Early Years: Grade 5, History-Social Science California",0618423931,9780618423934,11.34,4.99,2,18.33
Modern Jazz Voicings: Arranging for Small and Medium Ensembles,0634014439,0073999996715,10.0,3.05,2,15.05
La lingua italiana per stranieri: Corso elementare ed intermedio - Textbook (One (Italian Edition),8877150092,9788877150097,9.2,3.99,2,15.19
Fundamental Principles of Optical Lithography: The Science of Microfabrication,0470727306,9780470727300,54.99,3.99,2,60.98
Concepts of Pattern Grading: Techniques for Manual and Computer Grading,1628922303,9781628922301,72.4,3.99,2,78.39
Difficultes Expliquees Du Francais for English Speakers Textbook (Intermediate/Advanced A2/B2) (English and French Edition),209033701X,9782090337013,8.62,3.99,2,14.61
Interior Design Illustrated,1118090713,9781118090718,38.9,3.99,2,44.89
Specifying Interiors: A Guide to Construction and FF&E for Residential and Commercial Interiors Projects,0471692611,9780471692614,6.95,6.07,2,15.02
"Routledge Course in Modern Mandarin Chinese, Textbook Level 2: Traditional Characters (Volume 1)",0415472466,9780415472463,44.59,3.99,2,50.58
Basics Interior Architecture 01: Form and Structure: the Organisation of Interior Space,294037340X,9782940373406,9.74,3.98,2,15.72
Reinforced Concrete: A Fundamental Approach (6th Edition),0132417030,9780132417037,38.59,4.99,2,45.58
Therapeutic Modalities for Musculoskeletal Injuries - 3rd Edition (Athletic Training Education),0736078916,9780736078917,2.29,3.99,2,8.28
"Design of Special Hazard and Fire Alarm Systems, 2nd Edition",1418039500,9781418039509,23.42,3.99,2,29.41
Technical Sourcebook for Designers,1563675862,9781563675867,10.73,3.99,2,16.72
Introductory Circuit Analysis (12th Edition),0137146663,8601400072608,13.08,7.94,2,23.02
Construction Safety and the OSHA Standards (2nd Edition) (What's New in Trades & Technology),0134420187,9780134420189,114.79,4.49,2,121.28
Essentials of Understanding Psychology,1259531805,9781259531804,70.98,3.99,2,76.97
Uzbek: An Elementary Textbook (Uzbek Edition),1589017064,9781589017061,47.92,3.99,2,53.91
Uyghur: An Elementary Textbook,158901684X,9781589016842,22.93,0,2,24.93
Sports Medicine in the Pediatric Office: A Multimedia Case-Based Text with Video,1610021223,9781610021227,86.68,5.47,2,94.15
Voilà (3rd edition) A French Course for Adult Beginners: Coursebook,1473601185,9781473601185,16.78,3.99,2,22.77
Materials for Civil and Construction Engineers (3rd Edition),0136110584,9780136110583,63.41,3.99,2,69.4
Thai: An Essential Grammar (Routledge Essential Grammars),0415226147,9780415226141,14.0,3.99,2,19.99
The Story of Music: From Babylon to the Beatles: How Music Has Shaped Civilization,1605986704,9781605986708,3.69,3.99,2,9.68
Sliding Mode Control: Theory And Applications (Series in Systems and Control),0748406018,9780748406012,148.99,3.99,2,154.98
Fabrication Engineering at the Micro and Nanoscale (The Oxford Series in Electrical and Computer Engineering),0195320174,9780195320176,30.45,3.99,2,36.44
Materials Concepts For Solar Cells (Energy Futures),1783264454,9781783264452,58.99,0,2,60.99
"The Global Horseracing Industry: Social, Economic, Environmental and Ethical Perspectives (Routledge Research in Sport, Culture and Society)",0415633249,9780415633246,80.88,3.99,2,86.87
Apparel Production Management and the Technical Package,1563678691,9781563678691,18.16,3.99,2,24.15
Homer: A Transitional Reader (Ancient Greek Transitional Reader Series) (Ancient Greek and English Edition),0865167206,9780865167209,13.53,3.99,2,19.52
Modern Mathematics And Applications In Computer Graphics And Vision,9814449334,9789814449335,56.79,3.99,2,62.78
"Learn to Read Greek: Textbook, Part 1",030011589X,9780300115895,16.99,3.98,2,22.97
Consumer Behaviour in Sport and Events: Marketing Action (Sports Marketing),0750686669,9780750686662,4.1,4.1,2,10.2
Tobacco Town Futures: Global Encounters in Rural Kentucky,1577667085,9781577667087,17.77,3.99,2,23.76
Interior Graphic Standards: Student Edition,0470889012,8601400108949,54.79,5.82,2,62.61
"Our Musicals, Ourselves: A Social History of the American Musical Theatre",0874519047,9780874519044,4.0,5.62,2,11.62
Sustainability in Interior Design (Portfolio Skills: Interior Design),1856698149,9781856698146,17.98,3.99,2,23.97
"Interior Design Materials and Specifications, 2nd Edition",1609012291,9781609012298,29.24,3.99,2,35.23
"Sam Houston and the American Southwest, 3rd Edition (Library of American Biography)",0321385721,0000387096078,9.99,3.99,2,15.98
Fashion Retailing: From Managing to Merchandising (Basics Fashion Management),2940496234,9782940496235,27.99,3.99,2,33.98
Electronic Communications for Technicians (2nd Edition),0131130498,9780131130494,36.81,3.99,2,42.8
Materials for Civil and Construction Engineers (4th Edition),0134320530,9780134320533,132.99,0,2,134.99
Petrolia: The Landscape of America's First Oil Boom (Creating the North American Landscape),0801877326,9780801877322,6.5,3.99,2,12.49
"Building Construction: Principles, Materials, & Systems (2nd Edition)",0132148692,9780132148696,24.61,4.95,2,31.56
Applied Statics and Strength of Materials (MindTap Course List),1435413318,9781435413313,57.0,4.49,2,63.49
Microelectronic Applications of Chemical Mechanical Planarization,0471719196,9780471719199,124.98,3.99,2,130.97
Civil Rights Unionism: Tobacco Workers and the Struggle for Democracy in the Mid-Twentieth-Century South,0807854549,9780807854549,6.21,4.49,2,12.7
Electronic Circuit Analysis and Design,0256119198,9780256119190,3.91,3.99,2,9.9
Utilitarianism,087220605X,8601404273193,1.99,3.99,2,7.98
How Languages are Learned 4e (Oxford Handbooks for Language Teachers),0194541266,0000194541266,10.9,3.99,2,16.89
Construction Project Management (4th Edition),0132877244,9780132877244,107.95,3.99,2,113.94
Marketing Leadership in Hospitality and Tourism: Strategies and Tactics for Competitive Advantage (4th Edition),0131182404,9780131182400,13.43,3.99,2,19.42
Hotel Operations Management,0131711490,9780131711495,2.28,3.99,2,8.27
Mexifornia : A State of a Becoming,1594030561,9781594030567,2.89,3.99,2,8.88
Fundamentals of Destination Management And Marketing,0866122664,9780866122665,7.1,3.99,2,13.09
An Overview of the Human Services (Introduction to Human Services),0618607609,9780618607600,1.04,3.99,2,7.03
The Complete Guide to Successful Event Planning with Companion CD-ROM REVISED 2nd Edition,1601386990,9781601386991,2.0,3.98,2,7.98
The Athletic Trainer's Pocket Guide to Clinical Teaching,1556428693,9781556428692,116.53,0,2,118.53
"Lab Manual for Gates/Chartrand's Introduction to Electronics, 4th",0766817008,9780766817005,15.61,3.99,2,21.6
The Logic Book,007353563X,9780073535630,10.5,3.99,2,16.49
Healthcare Hazard Control and Safety Management,1482206552,9781482206555,100.0,3.99,2,105.99
Making Up Your Mind - Revised Edition: A Textbook in Critical Thinking (Broadview Library of Logic and Critical Thinking),1554812232,9781554812233,9.0,3.99,2,14.99
Spanish Translated Theory & Practice of Therapeutic Massage,1111131457,9781111131456,137.04,3.99,2,143.03
Strategic Recreation Management,0415783631,9780415783637,123.14,3.99,2,129.13
Understanding Disney: The Manufacture of Fantasy,0745614841,9780745614847,9.74,4.49,2,16.23
The Supreme Court under Marshall and Taney,0882952412,9780882952413,3.55,3.99,2,9.54
Forgotten Allies: The Oneida Indians and the American Revolution,0809046008,9780809046003,6.02,3.99,2,12.01
Control Systems,0750654619,9780750654616,40.68,5.04,2,47.72
Introductory Electronic Devices and Circuits: Electron Flow Version (5th Edition),0139271953,9780139271953,5.91,1.0,2,8.91
Sweet Reason: A Field Guide to Modern Logic,1444337157,9781444337150,56.94,0,2,58.94
"Colonies to Nation, 1763-1789: A Documentary History of the American Revolution (Vol. 2)",0393092291,9780393092295,13.5,3.99,2,19.49
Complete Guide to Fiber Optic Cable Systems Installation,082737318X,9780827373181,1.34,5.14,2,8.48
Culturally Considerate School Counseling: Helping Without Bias,1412987512,9781412987516,20.0,3.99,2,25.99
Logic Primer - 2nd Edition,0262511266,9780262511261,6.85,4.89,2,13.74
Working with Children with Sexual Behavior Problems,146251197X,9781462511976,29.13,3.99,2,35.12
Organizing Successful Tournaments-4th Edition,1450460275,9781450460279,3.26,3.98,2,9.24
Beyond Technique in Solution-Focused Therapy: Working with Emotions and the Therapeutic Relationship (The Guilford Family Therapy Series),1609189914,9781609189914,19.13,3.99,2,25.12
Managing the Built Environment in Hospitality Facilities,0135135745,9780135135747,73.08,3.99,2,79.07
Child and Adolescent Psychiatry: The Essentials,1605474436,9781605474434,8.75,3.99,2,14.74
Cognitive-behavior Therapy for Children and Adolescents,1585624063,8601423274256,N/A,N/A,N/A,N/A
"How to Write the Perfect Personal Statement: Write powerful essays for law, business, medical, or graduate school application (Peterson's Perfect Personal Statements)",0768928168,9780768928167,20.0,3.99,2,25.99
Whose American Revolution Was It?: Historians Interpret the Founding,0814797113,9780814797112,14.99,3.99,2,20.98
Annual Editions: Aging,1259873412,9781259873416,46.98,3.99,2,52.97
The Founding Fathers and the Debate over Religion in Revolutionary America: A History in Documents,0195326504,9780195326505,15.97,3.99,2,21.96
Keys to Success: Teamwork and Leadership (Keys Franchise),0132850249,9780132850247,4.0,3.99,2,9.99
Constructing Early Childhood Science,0766813193,9780766813199,3.0,5.26,2,10.26
A Revolution in Favor of Government: Origins of the U.S. Constitution and the Making of the American State,0195374169,9780195374162,4.06,4.49,2,10.55
Beach Management: Principles and Practice,1849713073,9781849713078,101.28,3.99,2,107.27
Research Methods for Arts & Event Management,0273720821,9780273720829,2.49,3.99,2,8.48
Meaning and Argument: An Introduction to Logic Through Language,1405196734,9781405196734,46.03,3.99,2,52.02
Introduction to Logic and Critical Thinking,0534626637,9780534626631,3.95,3.99,2,9.94
Inventing the People: The Rise of Popular Sovereignty in England and America,0393306232,9780393306231,2.0,3.99,2,7.99
Clinical Practice of Pediatric Psychology,1462514111,9781462514113,34.6,3.99,2,40.59
Key Concepts in Event Management (SAGE Key Concepts series),1849205604,9781849205603,13.61,3.99,2,19.6
Strengths-Based Counseling With At-Risk Youth,1412928206,9781412928205,7.58,3.99,2,13.57
The Practical Guide to Athletic Training,0763746339,9780763746339,3.42,3.99,2,9.41
Laboratory Exercises in Oceanography,0716737426,9780716737421,29.7,3.95,2,35.65
Tolstoy's War and Peace (Cliffs Notes),0822013665,0785555011700,6.0,3.99,2,11.99
Oye Como Va!: Hybridity and Identity in Latino Popular Music,1439900906,9781439900901,12.77,3.99,2,18.76
Modular Cognitive-Behavioral Therapy for Childhood Anxiety Disorders (Guides to Individualized Evidence-Based Treatment),1593853637,9781593853631,12.62,3.99,2,18.61
"Designing With Light: The Art, Science and Practice of Architectural Lighting Design",1118740475,9781118740477,55.4,3.89,2,61.29
Principles and Practice of Child and Adolescent Forensic Mental Health (Principles & Practice),1585623369,9781585623365,119.99,6.34,2,128.33
McGraw-Hill Education Preparation for the TASC Test 2nd Edition: The Official Guide to the Test (Mcgraw Hill's Tasc),0071843876,9780071843874,2.33,3.99,2,8.32
Physics for the IB Diploma Second Edition,1471829049,9781471829048,58.99,3.99,2,64.98
Rethinking Design and Interiors: Human Beings in the Built Environment,1856697568,9781856697569,17.5,0,2,19.5
Electrician's Helper(Passbooks) (Career Examination Series : C225),0837302250,9780837302256,12.46,0,2,14.46
Last Night a DJ Saved My Life: The History of the Disc Jockey,0802146104,8601417208380,9.99,3.99,2,15.98
"Bound with an Iron Chain: The Untold Story of How the British Transported 50,000 Convicts to Colonial America",098367440X,9780983674405,5.49,0,2,7.49
The Grammar of Conducting:  A Practical Guide to Baton Technique and Orchestral Interpretation,0028722205,9780028722207,11.35,0,2,13.35
Translating Theory to Practice: Thinking and Acting Like an Expert Counselor,0205569706,9780205569700,17.45,3.99,2,23.44
San Antonio de Béxar: A Community on New Spain's Northern Frontier,0826317510,9780826317513,12.99,4.89,2,19.88
The Interior Plan: Concepts and Exercises,1563679337,9781563679339,17.5,4.99,2,24.49
"Critical Thinking, sixth edition: An Introduction to the Basic Skills",1551111632,9781551111636,13.68,4.49,2,20.17
Mapping the Mississippian Shatter Zone: The Colonial Indian Slave Trade and Regional Instability in the American South,0803217595,9780803217591,19.74,3.99,2,25.73
Cultural Psychology (Third Edition),0393263983,9780393263985,59.76,3.99,2,65.75
Women's Lives: A Psychological Exploration (3rd Edition),0205255639,9780205255634,7.57,3.99,2,13.56
Forensic Psychology,0495506494,9780495506492,39.95,3.99,2,45.94
Social Psychology: The Science of Everyday Life,1319060323,9781319060329,99.0,3.99,2,104.99
A Primer in Positive Psychology (Oxford Positive Psychology Series),0195188330,0000195188330,21.95,3.99,2,27.94
The Dynamics of Persuasion: Communication and Attitudes in the 21st Century (Routledge Communication Series),0415507421,9780415507424,8.79,3.99,2,14.78
Westward Expansion: A History of the American Frontier,0826319815,9780826319814,6.28,3.99,2,12.27
Intimate Relationships,1259870510,9781259870514,129.97,3.98,2,135.95
"Developmental Psychopathology and Family Process: Theory, Research, and Clinical Implications",1572305975,9781572305977,6.17,3.98,2,12.15
"Techniques of Child Therapy, Second Edition: Psychodynamic Strategies",1572309253,9781572309258,13.3,3.99,2,19.29
The Culinary Professional,1605251186,9781605251189,4.52,3.99,2,10.51
The Four Deaths of Acorn Whistler: Telling Stories in Colonial America,0674046862,9780674046863,19.0,3.99,2,24.99
GMAT Critical Reasoning (Manhattan Prep GMAT Strategy Guides),1941234011,9781941234013,1.49,3.99,2,7.48
Color + Design: Transforming Interior Space,1563676028,9781563676024,2.38,5.52,2,9.9
"Pillaging the Empire: Global Piracy on the High Seas, 1500-1750",0765638428,9780765638427,27.0,3.99,2,32.99
