title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
"The Long Road to Change: America's Revolution, 1750-1820",1551111101,9781551111100,4.25,3.99,2,10.24
The Conservation Movement: A History of Architectural Preservation: Antiquity to Modernity,0415543223,9780415543224,73.28,3.99,2,79.27
The Long Journey Home: Understanding and Ministering to the Sexually Abused,1608993957,9781608993956,83.48,3.99,2,89.47
Disputed Moral Issues: A Reader,0199946795,8601419521067,8.97,3.99,2,14.96
Frequency Selective Surfaces: Theory and Design,0471370479,9780471370475,198.26,3.99,2,204.25
Robocop Vs. The Terminator,1616550082,9781616550080,79.19,3.99,2,85.18
Workforce Education: The Basics,0205198341,9780205198344,9.45,3.99,2,15.44
"Reading and Study Skills, 10th Edition",0073533319,9780073533315,28.75,3.99,2,34.74
Applied Electricity and Electronics,1566377072,9781566377072,24.27,3.99,2,30.26
Kubota Shop Manual (I & T Shop Service Manuals),0872886468,9780872886469,10.94,3.99,2,16.93
Discovering Hospitality and Tourism: The World's Greatest Industry (2nd Edition),0131591991,9780131591998,7.97,3.99,2,13.96
"Working with Adolescents: A Guide for Practitioners (Clinical Practice with Children, Adolescents, and Families)",1609180356,9781609180355,34.0,3.99,2,39.99
Schematic Wiring a Step-By-Step Guide,0912524669,9780912524665,245.3,3.99,2,251.29
Electrodynamics (2Nd Edition),981434074X,9789814340748,N/A,N/A,N/A,N/A
Criminal Justice Ethics: Theory and Practice,1506326056,9781506326054,59.03,3.99,2,65.02
Electrolyte Solutions: Second Revised Edition (Dover Books on Chemistry),0486422259,0800759422258,13.0,3.99,2,18.99
Hotel Operations Management (3rd Edition),013433762X,9780134337623,92.88,3.99,2,98.87
"The Triumph of Individual Style : A Guide to Dressing Your Body, Your Beauty, Your Self",1563672693,9781563672699,64.85,3.99,2,70.84
"Child and Adolescent Therapy, Fourth Edition: Cognitive-Behavioral Procedures",1606235613,9781606235614,40.0,3.99,2,45.99
Ice Cream,1461460956,9781461460954,68.95,3.99,2,74.94
Disputed Moral Issues: A Reader,0190490020,9780190490027,48.53,3.99,2,54.52
RF Components and Circuits,0750648449,9780750648448,15.82,3.99,2,21.81
"Science and Practice of Strength Training, Second Edition",0736056289,9780736056281,43.7,3.99,2,49.69
The Euthanasia/Assisted-Suicide Debate (Historical Guides to Controversial Issues in America),0313341877,9780313341878,N/A,N/A,N/A,N/A
Demonstrating Student Success: A Practical Guide to Outcomes-Based Assessment of Learning and Development in Student Affairs,1579223052,9781579223052,21.34,3.99,2,27.33
Eleanor of Provence: Queenship in Thirteenth-Century England,0631172866,9780631172864,58.94,3.99,2,64.93
Ethics for the Professions,0155069993,9780155069992,45.2,3.99,2,51.19
"Breaking the Bonds of Adult Child Abuse: A Biblical Textbook on Abusive Narcissistic Families, How They Operate, and How to Deal with Them",1432766562,9781432766566,21.94,3.99,2,27.93
Industrial Power Distribution (IEEE Press Series on Power Engineering),1119063345,9781119063346,117.55,3.99,2,123.54
The Elements of Moral Philosophy,0078038243,9780078038242,10.96,3.99,2,16.95
Medical Humanities: An Introduction,1107614171,9781107614178,41.09,3.99,2,47.08
Nicomachean Ethics,0872204642,9780872204645,10.0,3.99,2,15.99
Exploring Latin Piano: South-American/Cuban/Spanish Rhythms Intermediate Book/2cds,1847611354,0841886012530,28.68,3.99,2,34.67
Tobacco Town Futures: Global Encounters in Rural Kentucky,1577667085,9781577667087,15.77,3.99,2,21.76
Archaeology of the Southwest,1598746758,9781598746754,29.27,3.99,2,35.26
"Selves, Symbols, and Sexualities: An Interactionist Anthology",145227665X,9781452276656,40.0,3.99,2,45.99
Cambridge International AS and A Level Chemistry Teacher's Resource CD-ROM (Cambridge International Examinations),110767770X,9781107677708,70.61,3.99,2,76.6
Electromechanical Energy Devices and Power Systems,0471572179,9780471572176,17.77,3.99,2,23.76
"Exploring American Folk Music: Ethnic, Grassroots, and Regional Traditions in the United States (American Made Music Series)",1617032646,9781617032646,N/A,N/A,N/A,N/A
Social Psychology,1506357512,9781506357515,89.94,3.99,2,95.93
Essentials of Understanding Psychology,1259531805,9781259531804,70.92,3.99,2,76.91
Complete Guide for the Meeting Planner,0538703423,9780538703420,6.44,3.99,2,12.43
"Milady’s Aesthetician Series: Botox, Dysport, Dermal Fillers and Sclerotherapy",1435438647,9781435438644,40.01,3.99,2,46.0
Workbook/Study Guide I (Lessons 1-26) to accompany Destinos: An Introduction to Spanish,0070020728,9780070020726,14.49,3.99,2,20.48
Introduction to Political Science,0205056814,9780205056811,44.43,3.99,2,50.42
Transnational LGBT Activism: Working for Sexual Rights Worldwide,0816692742,9780816692743,9.49,3.99,2,15.48
Digital Transmission Engineering,0471694649,9780471694649,13.9,3.99,2,19.89
Encouraging Authenticity and Spirituality in Higher Education,0787974439,9780787974435,1.32,3.99,2,7.31
"Rule of Experts: Egypt, Techno-Politics, Modernity",0520232623,9780520232624,9.24,3.99,2,15.23
"Casebook for Counseling Lesbian, Gay, Bisexual, and Transgender Persons and Their Families",1556203063,9781556203060,41.26,3.99,2,47.25
Handbook of Evidence-Based Treatment Manuals for Children and Adolescents,019517741X,9780195177411,N/A,N/A,N/A,N/A
101 Ways To Suck As An HVAC Technician,1449949258,9781449949259,N/A,N/A,N/A,N/A
Reason & Argument (2nd Edition),0136246028,9780136246022,24.86,3.99,2,30.85
Family Therapy and Mental Health: Innovations in Theory and Practice (Haworth Marriage and the Family),0789015897,9780789015891,20.96,3.99,2,26.95
College Reading: The Science and Strategies of Expert Readers (MindTap Course List),1111350019,9781111350017,24.0,3.99,2,29.99
Workbook for Halal's Hair Structure and Chemistry Simplified,1428335617,9781428335615,24.47,3.99,2,30.46
Critical Thinking: An Appeal to Reason,0415997143,9780415997140,12.79,3.99,2,18.78
Semiconductor Physics: An Introduction (Advanced Texts in Physics),3540219579,9783540219576,47.98,3.99,2,53.97
Lessons From Nanoelectronics: A New Perspective On Transport (Lessons from Nanoscience: a Lecture Notes Series) (Volume 1),9814335290,9789814335294,78.48,3.99,2,84.47
The Straight Mind: And Other Essays,0807079170,0046442079174,14.44,3.99,2,20.43
"John Milton: Life, Work, and Thought",0199591032,0884509328779,13.68,3.99,2,19.67
"The Nursing Assistant: Acute, Subacute, and Long-Term Care with Workbook (5th Edition)",0132855151,9780132855150,79.8,3.99,2,85.79
Specifying Interiors: A Guide to Construction and FF&E for Residential and Commercial Interiors Projects,0471692611,9780471692614,7.28,3.99,2,13.27
Research Methods for Sport Management (Foundations of Sport Management),0415572568,9780415572569,43.25,3.99,2,49.24
The Bridge: The Building of the Verrazano-Narrows Bridge,1620406667,9781620406663,7.0,3.99,2,12.99
Fundamentals of Quality Control and Improvement (2nd Edition),0136450865,9780136450863,6.15,3.99,2,12.14
Hands-On Electronics: A Practical Introduction to Analog and Digital Circuits,0521893518,9780521893510,N/A,N/A,N/A,N/A
Hospital Time,0822319209,9780822319207,9.98,3.99,2,15.97
Microelectronics Circuit Analysis and Design,0073380644,9780073380643,115.0,3.99,2,120.99
Control Systems,0750654619,9780750654616,N/A,N/A,N/A,N/A
New Insight into IELTS Student's Book with Answers (Insights),0521680891,9780521680899,5.17,3.99,2,11.16
What the Best College Students Do,0674066642,9780674066649,9.81,3.99,2,15.8
Introduction to Electrodynamics,0134813677,9780134813677,17.31,3.99,2,23.3
Athletic Taping and Bracing-3rd Edition,1450413528,9781450413527,23.08,3.99,2,29.07
Today's Moral Issues: Classic and Contemporary Perspectives,0078038219,9780078038211,N/A,N/A,N/A,N/A
Social Ethics: Morality and Social Policy,0073535885,9780073535883,N/A,N/A,N/A,N/A
Machiavelli's The Prince (Cliffs Notes),0822010933,0049086010930,1.28,3.99,2,7.27
Microelectronic Circuits (Oxford Series in Electrical & Computer Engineering),0195323033,9780195323030,18.0,3.99,2,23.99
Social Psychology: The Science of Everyday Life,0716704226,9780716704225,19.75,3.99,2,25.74
Electromagnetic Theory (Pure & Applied Physics),0070621500,9780070621503,21.0,3.99,2,26.99
Taking Sides: Clashing Views in Death and Dying,0078050391,9780078050398,40.8,3.99,2,46.79
The Essentials of Wine With Food Pairing Techniques,0132351722,9780132351720,6.7,3.99,2,12.69
Generalist Case Management Workbook (SAB 125 Substance Abuse Case Management),1285173236,9781285173238,25.95,3.99,2,31.94
Interior Design Illustrated,1118090713,9781118090718,30.98,3.99,2,36.97
Logic and Contemporary Rhetoric: The Use of Reason in Everyday Life,1133942288,9781133942283,13.76,3.99,2,19.75
The St. Martin's Handbook,1457667266,8601422066487,26.85,3.99,2,32.84
The Cultural Roots of American Islamicism,052161807X,9780521618076,39.67,3.99,2,45.66
Death and Dying (Opposing Viewpoints),0737712236,9780737712230,1.4,3.99,2,7.39
Science of Sports Training: How to Plan and Control Training for Peak Performance,0940149109,9780940149106,31.84,3.99,2,37.83
Principles of Magnetohydrodynamics: With Applications to Laboratory and Astrophysical Plasmas,0521626072,9780521626071,N/A,N/A,N/A,N/A
"Glencoe Physical iScience Modules: Electricity and Magnetism, Grade 8, Student Edition (GLEN SCI: ELECTRICITY/MAGNETIS)",0078617731,9780078617737,N/A,N/A,N/A,N/A
Debating Euthanasia (Debating Law),1849461783,9781849461788,5.49,3.99,2,11.48
Foundations of Lodging Management (2nd Edition),0132560895,9780132560894,53.27,3.99,2,59.26
ServSafe CourseBook with Answer Sheet (7th Edition),0134764218,9780134764214,99.99,3.99,2,105.98
"Sam Houston and the American Southwest, 3rd Edition (Library of American Biography)",0321385721,0000387096078,11.94,3.99,2,17.93
Cognitive Behavioural Prevention of Suicide in Psychosis: A treatment manual,0415658705,9780415658706,30.5,3.99,2,36.49
Berkeley Physics Course: Electricity and Magnetism v. 2,0070664951,9780070664951,15.0,3.99,2,20.99
"Schaum's Outline of Electric Circuits, 6th edition (Schaum's Outlines)",0071830456,9780071830454,39.99,3.99,2,45.98
America's Revolution,0199754802,9780199754809,34.35,3.99,2,40.34
Political Gastronomy: Food and Authority in the English Atlantic World (Early American Studies),0812244184,9780812244182,20.0,3.99,2,25.99
"Transformations: Women, Gender and Psychology",0073532150,9780073532158,15.94,3.99,2,21.93
One Size Does Not Fit All: Traditional and Innovative Models of Student Affairs Practice,0415843197,9780415843195,N/A,N/A,N/A,N/A
Think with Socrates: An Introduction to Critical Thinking,0199331863,9780199331864,N/A,N/A,N/A,N/A
"Henry Hudson and the Algonquins of New York: Native American Prophecy & European Discovery, 1609",1571782222,9781571782229,10.07,3.99,2,16.06
Hydrocolloid Applications: Gum technology in the food and other industries,0412621207,9780412621208,103.8,3.99,2,109.79
Quantum Electrodynamics (Frontiers in Physics),0201360756,9780201360752,29.98,3.99,2,35.97
"Electrical Power: Motors, Controls, Generators, Transformers",1566373662,9781566373661,15.6,3.99,2,21.59
"Student Workbook (Case plus App) for Woodside's An Introduction to the Human Services, 8th",1285759516,9781285759517,N/A,N/A,N/A,N/A
Life as a Weapon: The Global Rise of Suicide Bombings,1138019836,9781138019836,47.87,3.99,2,53.86
"Sex For Sale: Prostitution, Pornography, and the Sex Industry",0415996058,9780415996051,35.89,3.99,2,41.88
Athletic Training Student Primer: A Foundation for Success,1617110922,0001617110922,59.55,3.99,2,65.54
Management by Menu,0471413194,9780471413196,4.99,3.99,2,10.98
"Bards, Ballads and Boundaries: An Ethnographic Atlas of Music Traditions in West Rajasthan",1905422075,9781905422074,34.35,3.99,2,40.34
Beyond Feelings: A Guide to Critical Thinking,0073535699,9780073535692,4.99,3.99,2,10.98
DC Theory,1435499824,9781435499829,N/A,N/A,N/A,N/A
THiNK,0078038200,9780078038204,1.5,3.99,2,7.49
Understanding Popular Music Culture,1138907855,9781138907850,10.57,3.99,2,16.56
"Sex among the Rabble: An Intimate History of Gender and Power in the Age of Revolution, Philadelphia, 1730-1830 (Published by the Omohundro Institute ... and the University of North Carolina Press)",0807856754,9780807856758,20.96,3.99,2,26.95
Straights: Heterosexuality in Post-Closeted Culture,0814764592,9780814764596,N/A,N/A,N/A,N/A
Thought-Images: Frankfurt School Writers’ Reflections from Damaged Life (Cultural Memory in the Present),0804756171,9780804756174,16.47,3.99,2,22.46
Permanent Magnet Synchronous and Brushless DC Motor Drives (Mechanical Engineering (Marcel Dekker)),0824753844,9780824753849,148.78,3.99,2,154.77
"Schaum's Outline of Electromagnetics, 4th Edition (Schaum's Outlines)",0071831479,9780071831475,8.77,3.99,2,14.76
CliffsNotes on Heilbroner's The Worldly Philosophers,0822013851,9780822013853,6.94,3.99,2,12.93
Affairs of Honor: National Politics in the New Republic,0300097557,9780300097559,4.3,3.99,2,10.29
Understanding Motor Controls,1401890164,9781401890162,14.71,3.99,2,20.7
An Introduction to Japanese Linguistics,1444337734,9781444337730,35.29,3.99,2,41.28
EMT Basic Exam Flashcard Study System: EMT-B Test Practice Questions & Review for the National Registry of Emergency Medical Technicians (NREMT) Basic Exam (Cards),1609716701,9781609716707,53.99,3.99,2,59.98
ACSM's Foundations of Strength Training and Conditioning,0781782678,9780781782678,22.72,3.99,2,28.71
"Student Solutions Manual and Study Guide for Hornback's Organic Chemistry, 2nd",0534397107,9780534397104,N/A,N/A,N/A,N/A
Evidence-Based Practice in Exercise Science: The Six-Step Approach,1450434193,0001450434193,27.37,3.99,2,33.36
Case Studies in Psychotherapy,1285175239,9781285175232,71.13,3.99,2,77.12
Creating Safe and Supportive Schools and Fostering Students' Mental Health,0415737001,9780415737005,N/A,N/A,N/A,N/A
"Colonies to Nation, 1763-1789: A Documentary History of the American Revolution (Vol. 2)",0393092291,9780393092295,11.64,3.99,2,17.63
Westward Expansion: A History of the American Frontier,0826319815,9780826319814,10.25,3.99,2,16.24
American Popular Music: From Minstrelsy to MP3,0195396308,8580000848687,5.64,3.99,2,11.63
"Strength and Conditioning for Team Sports: Sport-Specific Physical Preparation for High Performance, second edition",0415637937,9780415637930,N/A,N/A,N/A,N/A
Power Electronics and Motor Drives: Advances and Trends,0120884054,9780120884056,19.58,3.99,2,25.57
The Treason of the Intellectuals,1412806232,9781412806237,30.0,3.99,2,35.99
Biology: Today and Tomorrow without Physiology,0495109185,9780495109181,N/A,N/A,N/A,N/A
CNC Handbook,0071799486,9780071799485,46.42,3.99,2,52.41
The Science of Sugar Confectionery: RSC (RSC Paperbacks),0854045937,9780854045938,25.95,3.99,2,31.94
Essentials for the Activity Professional in Long Term Care,0827373872,9780827373877,26.95,3.99,2,32.94
Psychological Trauma and the Developing Brain: Neurologically Based Interventions for Troubled Children,0789017881,9780789017888,N/A,N/A,N/A,N/A
Cultural Issues in Play Therapy,1593853807,9781593853808,N/A,N/A,N/A,N/A
Child & Adolescent Therapy : Science and Art,0471386375,9780471386377,15.85,3.99,2,21.84
Engineering Ethics (4th Edition) (Esource),0132145219,9780132145213,44.4,3.99,2,50.39
Magnetic Actuators and Sensors,1118505255,9781118505250,128.72,3.99,2,134.71
Exploring Jazz Violin (Schott Pop Styles),1847612423,9781847612427,99.98,3.99,2,105.97
Introduction to Hospitality Management (5th Edition),0134151909,9780134151908,112.72,3.99,2,118.71
"Electric Machines: Steady State, Transients, and Design with MATLAB®",1420055720,9781420055726,N/A,N/A,N/A,N/A
"The Butcher's Guide to Well-Raised Meat: How to Buy, Cut, and Cook Great Beef, Lamb, Pork, Poultry, and More",0307716627,9780307716620,9.94,3.99,2,15.93
