title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
For Whom The Bell Tolls (Cliffs Notes),0822004976,0049086004977,1.76,3.99,2,7.75
Cengage Advantage Books: Ethics: Discovering Right and Wrong,0495502359,9780495502357,2.45,3.99,2,8.44
Collage and Architecture,0415533279,9780415533270,4.42,3.99,2,10.41
Control Techniques for Complex Networks,0521884411,9780521884419,32.93,3.99,2,38.92
Human Groups and Social Categories: Studies in Social Psychology,0521280737,9780521280730,37.23,3.99,2,43.22
Foodservice Management: Principles and Practices (12th Edition),0135122163,9780135122167,8.28,3.99,2,14.27
Presentation Strategies and Dialogue,1609011449,9781609011444,9.59,3.99,2,15.58
Dignity: Its Essential Role in Resolving Conflict,0300188056,9780300188059,3.38,3.99,2,9.37
Schaum's Outline of Descriptive Geometry (Schaum's),0070272905,9780070272903,21.35,3.99,2,27.34
"Golosa: A Basic Course in Russian, Book One (5th Edition)",0205741355,9780205741359,102.97,3.99,2,108.96
"Addressing Cultural Complexities in Practice: Assessment, Diagnosis, and Therapy",1433802198,9781433802195,7.5,3.99,2,13.49
"Panorama: Intermediate Russian Language and Culture, Student Bundle: Book + Electronic Workbook Access Card",1626164711,9781626164710,N/A,N/A,N/A,N/A
Sustainable Commercial Interiors,1118456297,9781118456293,51.24,3.99,2,57.23
"Three Views of Logic: Mathematics, Philosophy, and Computer Science",0691160449,9780691160443,24.99,3.99,2,30.98
Tino Zervudachi: A Portfolio,0983388962,9780983388968,31.69,3.99,2,37.68
"The Everything Learning Russian Book with CD: Speak, write, and understand Russian in no time!",1598693875,0045079903876,N/A,N/A,N/A,N/A
Thinking French Translation (Thinking Translation),0415255228,9780415255226,N/A,N/A,N/A,N/A
"Health, Sustainability and the Built Environment",1563675250,9781563675256,7.73,3.99,2,13.72
The Diary of Anne Frank (Cliffs Notes),0822003902,9780822003908,0.71,3.99,2,6.7
Transforming the Doctor's Office,0415840643,9780415840644,41.32,3.99,2,47.31
Color Planning for Interiors: An Integrated Approach to Color in Designed Spaces,0470135425,9780470135426,18.87,3.99,2,24.86
Elements of Deductive Inference: An Introduction to Symbolic Logic,0534551211,9780534551216,5.0,3.99,2,10.99
Catering Management,1118091493,9781118091494,26.0,3.99,2,31.99
Social Beings: Core Motives in Social Psychology,0470129115,9780470129111,18.57,3.99,2,24.56
Guide to Reliable Distributed Systems: Building High-Assurance Applications and Cloud-Hosted Services (Texts in Computer Science),1447124154,9781447124153,62.89,3.99,2,68.88
Research Methods: The Concise Knowledge Base,1592601464,9781592601462,1.5,3.99,2,7.49
Do Not Disturb,0789201135,9780789201133,73.27,3.99,2,79.26
Integrated Chinese: Level 2 Textbook: Traditional and Simplified Character Edition,0887274803,9780887274800,9.83,3.99,2,15.82
"Lying, Cheating, and Carrying On: Developmental, Clinical, and Sociocultural Aspects of Dishonesty and Deceit (Margaret S. Mahler)",0765706024,9780765706027,N/A,N/A,N/A,N/A
Identity: Sociological Perspectives,0745654169,9780745654164,9.66,3.99,2,15.65
Applying Moral Theories,0495007056,9780495007050,11.73,3.99,2,17.72
Beginner's Persian (Iranian Persian Farsi) with 2 Audio CDs (Hippocrene Beginner's),0781812747,9780781812740,16.61,3.99,2,22.6
"Modal Logics and Philosophy, Second Edition",0773536531,9780773536531,21.56,3.99,2,27.55
Puntos (Student Edition) Standalone Book,0073534498,9780073534497,80.84,3.99,2,86.83
Puntos Textbook + V1 Wk/LM (printed) + V2 WK/LM (printed) + Connect Spanish(no wb/lm but does include ebook and LearnSmart),0077606302,9780077606305,301.77,3.99,2,307.76
Studio Companion Series Presentation Basics,1609011015,9781609011017,17.21,3.99,2,23.2
Psychology of the Media (Palgrave Insights in Psychology Series),0230249868,9780230249868,11.99,3.99,2,17.98
Practical Packet Analysis: Using Wireshark to Solve Real-World Network Problems,1593272669,0689145726695,15.92,3.99,2,21.91
Leading Lesson Study: A Practical Guide for Teachers and Facilitators,1412939887,9781412939881,6.29,3.99,2,12.28
Community Psychology,0205255620,9780205255627,74.99,3.99,2,80.98
Homer's Iliad (Cliffs Notes),0822006456,9780822006459,4.98,3.99,2,10.97
A Course in Mathematical Logic for Mathematicians (Graduate Texts in Mathematics),1441906142,9781441906144,N/A,N/A,N/A,N/A
Cengage Advantage Books: Conducting Research in Psychology: Measuring the Weight of Smoke,1133588050,9781133588054,28.27,3.99,2,34.26
Write It: A Process Approach to College Essays with Readings,1465243941,9781465243942,5.49,3.99,2,11.48
Wadsworth College Reading Series: Book 2,1111839417,9781111839413,12.67,3.99,2,18.66
Chinese Sculpture,0300100655,9780300100655,27.66,3.99,2,33.65
Taking Sides: Clashing Views on Psychological Issues,1259910741,9781259910746,58.55,3.99,2,64.54
Shakespeare's Richard III (Cliffs Notes),0822000717,9780822000716,N/A,N/A,N/A,N/A
"Speed Writing Skills Training Course: Speedwriting for Faster Note Taking and Dictation, an Alternative to Shorthand to Help You Take Notes. Easy Exer",1849370117,9781849370110,11.86,3.99,2,17.85
"Wittgenstein, Part II: Exegesis Â§Â§428-693: Mind and Will: Volume 4 of an Analytical Commentary on the Philosophical Investigations",0631219870,9780631219873,23.52,3.99,2,29.51
"Mitlesen Mitteilen: Literarische Texte zum Lesen, Sprechen, Schreiben und Hören (with Audio CD) (World Languages)",1413029434,9781413029437,49.98,3.99,2,55.97
Discovering the Life Span Plus NEW MyDevelopmentLab with eText -- Access Card Package (2nd Edition),0205216919,9780205216918,12.16,3.99,2,18.15
"Food, Cuisine, And Cultural Competency For Culinary, Hospitality, And Nutrition Professionals",0763759651,9780763759650,25.73,3.99,2,31.72
Wireless Networking: Understanding Internetworking Challenges,1118122380,9781118122389,27.77,3.99,2,33.76
An Introduction to Substructural Logics,041521534X,9780415215343,32.0,3.99,2,37.99
Programming Fundamentals Using Java: A Game Application Approach (Computer Science),1938549767,9781938549762,16.66,3.99,2,22.65
Nonlinear Dynamics: Techniques and Applications in Psychology,0805832009,9780805832006,44.0,3.99,2,49.99
Fashion Brand Merchandising,1563675617,9781563675614,20.0,3.99,2,25.99
German Grammar in Context (Languages in Context) (German Edition),144416726X,9781444167269,34.39,3.99,2,40.38
"Oxford Latin Course, Part II, Second Edition",0195212053,9780195212051,38.41,3.99,2,44.4
Events Management: Principles and Practice,1473948282,9781473948280,26.19,3.99,2,32.18
Special Event Production: The Process (Volume 2),1138785652,9781138785656,41.78,3.99,2,47.77
Fundamentals of Developmental Psychology,1848720505,9781848720503,35.94,3.99,2,41.93
Voces de Espana: Antologia literaria (Spanish Edition),0759396663,9780759396661,28.0,3.99,2,33.99
The Good Earth (Cliffs Notes),0822005352,0049086005356,0.01,3.99,2,6.0
Lighting for Interior Design (Portfolio Skills),185669836X,9781856698368,8.99,3.99,2,14.98
"Tourism Geography: Critical Understandings of Place, Space and Experience",041585444X,9780415854443,24.94,3.99,2,30.93
Professional Writing (Palgrave Study Skills),1137309016,9781137309013,14.99,3.99,2,20.98
CREATE COLLECTION ONLY Taking Sides: Clashing Views in Childhood and Society,0078128579,9780078128578,62.22,3.99,2,68.21
"Contemporary Topics 2: Academic Listening and Note-Taking Skills, Teacher's Pack (3rd Edition)",0136005152,9780136005155,7.34,3.99,2,13.33
ManageFirst: Hospitality and Restaurant Management w/Online Testing Voucher (2nd Edition) (Managefirst Program),0132724472,8601400067147,24.97,3.99,2,30.96
ManageFirst: Hospitality & Restaurant Marketing with Online Test Voucher (2nd Edition),0133052540,9780133052541,18.47,3.99,2,24.46
Solid State Electronic Controls for Air Conditioning and Refrigeration,0138233608,9780138233600,5.59,3.99,2,11.58
Marketing in Leisure and Tourism: Reaching New Heights,1892132656,9781892132659,19.59,3.99,2,25.58
Heritage Tourism,0415595835,9780415595834,111.74,3.99,2,117.73
Let's Talk Student's Book 1 with Self-Study Audio CD,0521692814,9780521692816,4.46,3.99,2,10.45
The Provenance of Pure Reason: Essays in the Philosophy of Mathematics and Its History (Logic and Computation in Philosophy),019514192X,9780195141924,85.0,3.99,2,90.99
Worldwide Destinations: The geography of travel and tourism (Volume 1),1138901814,9781138901810,53.49,3.99,2,59.48
Supervision in the Hospitality Industry,1118071786,9781118071786,4.98,3.99,2,10.97
The Fashion Reader,184788590X,9781847885906,120.27,3.99,2,126.26
Research Methods in Physical Education and Youth Sport,0415618851,9780415618854,12.25,3.99,2,18.24
The After-school Lives of Children: Alone and With Others While Parents Work,0805823255,9780805823257,12.96,3.99,2,18.95
"Computability: Computable Functions, Logic, and the Foundations of Mathematics",098155072X,9780981550725,7.5,3.99,2,13.49
Salve! (World Languages),0495907774,9780495907770,45.78,3.99,2,51.77
Mathematics and Scientific Representation (Oxford Studies in the Philosophy of Science),0190201398,9780190201395,48.11,3.99,2,54.1
Cisco Networking Simplified (2nd Edition),1587201992,9781587201998,15.08,3.99,2,21.07
United States 1917-2008 (Flagship History),000726870X,9780007268702,13.36,3.99,2,19.35
Second Language Learning and Language Teaching: Fifth Edition,0415713803,9780415713801,28.0,3.99,2,33.99
Let's Talk Level 3 Student's Book with Self-study Audio CD (Let's Talk (Cambridge)),0521692873,9780521692878,6.65,3.99,2,12.64
Sustainable Fashion and Textiles: Design Journeys,0415644569,9780415644563,29.59,3.99,2,35.58
Russian: From Intermediate to Advanced,0415712270,9780415712279,67.48,3.99,2,73.47
Fundamentals of New Testament Greek (English and Greek Edition),0802828272,9780802828279,33.84,3.99,2,39.83
"Socratic Logic 3e: A Logic Text Using Socratic Method, Platonic Questions, and Aristotelian Principles",1587318059,9781587318054,419.52,3.99,2,425.51
"Stationen, 3rd Edition (World Languages)",1285733827,9781285733821,81.36,3.99,2,87.35
Cengage Advantage Books: Psychology: Concepts and Connections (with CD-ROM and InfoTrac) (Advantage Series:),0534633056,9780534633059,2.58,3.99,2,8.57
Basic Italian: A Grammar and Workbook (Italian and English Edition),0415347173,9780415347174,N/A,N/A,N/A,N/A
Diagonalization and Self-Reference (Oxford Logic Guides),0198534507,9780198534501,178.57,3.99,2,184.56
The Sound and the Fury (Cliffs Notes),0822012197,9780822012191,0.98,3.99,2,6.97
Critical Thinking and Language: The Challenge of Generic Skills and Disciplinary Discourses,0567157733,9780567157737,45.23,3.99,2,51.22
Complex Networks: An Algorithmic Perspective,1466571667,9781466571662,71.44,3.99,2,77.43
Making Sense of Statistics: A Non-Mathematical Approach (Palgrave Study Skills),1403901074,9781403901071,2.93,3.99,2,8.92
Network Design Cookbook: Architecting Cisco Networks,1257750240,9781257750245,30.92,3.99,2,36.91
Schaum's Outline of Engineering Mechanics Dynamics (Schaum's Outlines),0071713603,9780071713603,3.0,3.99,2,8.99
Strategic Hospitality Human Resources Management,0135087058,9780135087053,69.72,3.99,2,75.71
"Peer-to-Peer Computing: Applications, Architecture, Protocols, and Challenges (Chapman & Hall/CRC Computational Science)",1439809348,9781439809341,125.79,3.99,2,131.78
Data Communications and Computer Networks: A Business User’s Approach,1418836109,9781418836108,1.04,3.99,2,7.03
"Mathematical Studies of Information Processing: Proceedings of the International Conference, Kyoto, Japan, August 23-26, 1978 (Lecture Notes in Computer Science)",3540095411,9783540095415,6.49,3.99,2,12.48
Cliffs Memory Power for Exams (Test preparation guides),0822020203,9780822020202,4.27,3.99,2,10.26
Defoe's Robinson Crusoe (Cliffs Notes),0822011506,0049086011500,0.99,3.99,2,6.98
Industrial Electronics,0023730234,9780023730238,34.1,3.99,2,40.09
A Course in Mathematical Logic for Mathematicians (Graduate Texts in Mathematics),1461424798,9781461424796,47.18,3.99,2,53.17
"Introduction to Revenue Management for the Hospitality Industry: Principles and Practices for the Real World, An",0131885898,9780131885899,30.59,3.99,2,36.58
Parallel Programming: Techniques and Applications Using Networked Workstations and Parallel Computers (2nd Edition),0131405632,9780131405639,1.75,3.99,2,7.74
Are We Free? Psychology and Free Will,0195189639,9780195189636,30.38,3.99,2,36.37
Mind Your Logic,1465212833,9781465212832,5.49,3.99,2,11.48
"Argumentation: Understanding and Shaping Arguments, third edition",1891136178,9781891136177,11.14,3.99,2,17.13
Electrical Wiring Residential,1337101842,9781337101844,N/A,N/A,N/A,N/A
Philosophy of Language: The Classics Explained (MIT Press),026202845X,9780262028455,6.38,3.99,2,12.37
Networks and Algorithms: An Introductory Approach,0471939935,9780471939931,37.02,3.99,2,43.01
CliffsNotes on Shakespeare's The Tempest,0822000830,9780822000839,0.01,3.99,2,6.0
Milton's Paradise Lost (Cliffs Notes),0822009773,0049086009774,0.01,3.99,2,6.0
Eros at the Banquet: Reviewing Greek with Plato's Symposium (Oklahoma Series in Classical Culture),0806141425,9780806141428,22.96,3.99,2,28.95
"Computer Networking. James F. Kurose, Keith W. Ross",0273768964,9780273768968,19.93,3.99,2,25.92
The Physics Companion,0750309539,9780750309530,19.95,3.99,2,25.94
CompTIA Network+ Self-Study Guide (2nd Edition),1418009334,9781418009335,4.48,3.99,2,10.47
Electrical Theory: DC DVD Set (1-4),143548083X,9781435480834,99.89,3.99,2,105.88
Technology Strategies for the Hospitality Industry (2nd Edition),0135038022,9780135038024,18.95,3.99,2,24.94
"Intermediate Technical Japanese, Volume 1: Readings and Grammatical Patterns (Technical Japanese Series)",0299185540,9780299185541,25.0,3.99,2,30.99
MPLS and VPN Architectures (Paperback) (Networking Technology),1587143232,0619472143230,67.9,3.99,2,73.89
Understanding Networked Applications: A First Course (The Morgan Kaufmann Series in Networking),1558605371,9781558605374,1.94,3.99,2,7.93
Philosophy of Language: The Big Questions,0631206027,9780631206026,6.87,3.99,2,12.86
Assistant Teacher(Passbooks) (Career Examination Passbooks),0837311187,9780837311180,53.0,3.99,2,58.99
"Mediaeval and Renaissance Logic, Volume 2 (Handbook of the History of Logic)",0444516255,9780444516251,266.95,3.99,2,272.94
Neue Horizonte (World Languages),1111344191,9781111344191,85.0,3.99,2,90.99
Thrasymachus (Greek Language),0862921392,9780862921392,24.33,3.99,2,30.32
Teaching Language In Context (World Languages),0838417051,9780838417058,10.94,3.99,2,16.93
"ASE Test Preparation - Truck Equipment Series: Electrical/Electronic Systems Installation and Repair, E2 (ASE Test Preparation Series)",1435439368,9781435439368,91.85,3.99,2,97.84
The Oxford Handbook of Positive Psychology and Work (Oxford Library of Psychology),0199989966,9780199989966,N/A,N/A,N/A,N/A
Principles of Wireless Networks: A Unified Approach (Prentice Hall Communications Engineering and Emerging Technologies Series),0130930032,9780130930033,7.21,3.99,2,13.2
"CCNA Virtual Lab, Titanium Edition 3.0",1118431995,9781118431993,3214.59,3.99,2,3220.58
The Reason's Proper Study: Essays towards a Neo-Fregean Philosophy of Mathematics,0199266328,9780199266326,49.61,3.99,2,55.6
Eliot's Silas Marner (Cliffs Notes),0822011921,0049086011920,0.01,3.99,2,6.0
"Data Networks, IP and the Internet: Protocols, Design and Operation",0470848561,0723812018659,31.06,3.99,2,37.05
Electronics Technology Fundamentals: Conventional Flow Version with Lab Manual (3rd Edition),0137158645,9780137158645,203.45,3.99,2,209.44
Principles of Refrigeration (5th Edition),0130272701,9780130272706,124.29,3.99,2,130.28
Plautus: Pseudolus (Latin Texts),0862920892,9780862920890,N/A,N/A,N/A,N/A
"Principles of Food Preparation, Laboratory Manual (2nd Edition)",0023393505,9780023393501,98.99,3.99,2,104.98
Como se dice...?,0618471448,9780618471447,19.24,3.99,2,25.23
Kaplan TOEFL iBT Premier 2016-2017 with 4 Practice Tests: Book + CD + Online + Mobile (Kaplan Test Prep),1625233418,0787721995944,11.38,3.99,2,17.37
