category,url
Books:History:Americas:United States:Civil War:Naval Operations,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4808%2Cn%3A4853%2Cn%3A4868%2Cn%3A465258&bbn=4868&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=4868
Books:Law:Business:Commercial,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10777%2Cn%3A173486%2Cn%3A10810&bbn=173486&keywords=textbooks&ie=UTF8&qid=1535004217&rnid=173486
Books:History:Americas:United States:Civil War:Confederacy,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4808%2Cn%3A4853%2Cn%3A4868%2Cn%3A465236&bbn=4868&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=4868
Books:History:Americas:United States:Civil War:Regimental Histories,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4808%2Cn%3A4853%2Cn%3A4868%2Cn%3A465260&bbn=4868&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=4868
Books:History:Americas:United States:Civil War:Women,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4808%2Cn%3A4853%2Cn%3A4868%2Cn%3A465262&bbn=4868&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=4868
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:Elections,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A16023061&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:Religion & Spirituality:Worship & Devotion:Sermons,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A14138395011&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:Political Advocacy,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A5571257011&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:Political Parties,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A11107&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:Religion & Spirituality:Worship & Devotion:Prayerbooks,https://www.amazon.com/s/ref=sr_nr_n_9?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A12822&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:Media & Internet,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A11764688011&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:History:World:Religious:Ethnic & Tribal,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343235011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Politics & Social Sciences:Politics & Government:Political Science:Comparative Politics,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16022621%2Cn%3A5571274011&bbn=16022621&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16022621
"Books:History:World:Religious:New Age, Mythology & Occult",https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343238011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:History:World:Religious:Hinduism,https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A11309338011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Religion & Spirituality:Worship & Devotion:Clergy,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A14138392011&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Religion & Spirituality:Worship & Devotion:Prayer,https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A12819&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Religion & Spirituality:Worship & Devotion:Inspirational,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A12817&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Religion & Spirituality:Worship & Devotion:Faith,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A14138393011&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Australian & Oceanian,https://www.amazon.com/s/ref=sr_nr_n_12?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571268011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Immigration,https://www.amazon.com/s/ref=sr_nr_n_14?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A16926970011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Canadian,https://www.amazon.com/s/ref=sr_nr_n_10?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571269011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:Leadership,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A11105&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Trades & Tariffs,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A271627011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Libertarianism,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A11764687011&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:Politics & Social Sciences:Politics & Government:Political Science:Constitutions,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16022621%2Cn%3A10759&bbn=16022621&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16022621
"Books:History:World:Religious:Religion, Politics & State",https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343239011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Politics & Social Sciences:Politics & Government:Elections & Political Process:General,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571256011%2Cn%3A11109&bbn=5571256011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571256011
Books:History:World:Religious:Buddhism,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343233011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Politics & Social Sciences:Politics & Government:Political Science:Reference,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16022621%2Cn%3A11111&bbn=16022621&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16022621
Books:Religion & Spirituality:Worship & Devotion:Meditations,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A69981&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:History:World:Religious:Christianity,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343234011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:History:World:Religious:Islam,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A15812221&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Conservatism & Liberalism,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A5571265011&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:History:World:Religious:General,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A6343240011&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
Books:Religion & Spirituality:Worship & Devotion:Ritual,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A12771&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Politics & Social Sciences:Politics & Government:United States:Legislative Branch,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16023071%2Cn%3A10757&bbn=16023071&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16023071
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Nationalism,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A271628011&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:Politics & Social Sciences:Politics & Government:United States:Judicial Branch,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16023071%2Cn%3A271629011&bbn=16023071&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16023071
Books:Politics & Social Sciences:Politics & Government:United States:State,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16023071%2Cn%3A10773&bbn=16023071&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16023071
Books:Politics & Social Sciences:Politics & Government:United States:Executive Branch,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16023071%2Cn%3A16023131&bbn=16023071&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16023071
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Environmental Policy,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571280011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:International & World Politics:African,https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571266011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Caribbean & Latin American,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571270011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Middle Eastern,https://www.amazon.com/s/ref=sr_nr_n_9?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571272011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Energy Policy,https://www.amazon.com/s/ref=sr_nr_n_9?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A13922610011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:City Planning & Urban Development,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571276011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Communication Policy,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A16022981&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Social Policy,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A10771&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Economic Policy,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571278011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:History:Europe:Great Britain:Scotland,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4935%2Cn%3A9332123011%2Cn%3A4974&bbn=9332123011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=9332123011
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Asian,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571267011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Social Security,https://www.amazon.com/s/ref=sr_nr_n_13?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A11115&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Political Science:History & Theory,https://www.amazon.com/s/ref=sr_nr_n_0?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A16022621%2Cn%3A11086&bbn=16022621&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=16022621
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Fascism,https://www.amazon.com/s/ref=sr_nr_n_5?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A16022901&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Military Policy,https://www.amazon.com/s/ref=sr_nr_n_12?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A13922611011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Cultural Policy,https://www.amazon.com/s/ref=sr_nr_n_11?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571277011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Religion & Spirituality:Worship & Devotion:Monasticism & Asceticism,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12809%2Cn%3A14138394011&bbn=12809&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12809
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Communism & Socialism,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A11089&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:History:Europe:Great Britain:Wales,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A4935%2Cn%3A9332123011%2Cn%3A4982&bbn=9332123011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=9332123011
"Books:Religion & Spirituality:Other Religions, Practices & Sacred Texts:Tribal & Ethnic:Rastafari Movement",https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A22%2Cn%3A12761%2Cn%3A12775%2Cn%3A12769&bbn=12775&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=12775
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Social Services & Welfare,https://www.amazon.com/s/ref=sr_nr_n_1?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A10580&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Ideologies & Doctrines:Radicalism,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11088%2Cn%3A11091&bbn=11088&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11088
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Treaties,https://www.amazon.com/s/ref=sr_nr_n_11?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A11099&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Diplomacy,https://www.amazon.com/s/ref=sr_nr_n_4?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A1196144&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Arms Control,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A10548&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Intergovernmental Organizations,https://www.amazon.com/s/ref=sr_nr_n_6?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571279011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Regional Planning,https://www.amazon.com/s/ref=sr_nr_n_10?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A11113&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Law:Business:Contracts,https://www.amazon.com/s/ref=sr_nr_n_2?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A10777%2Cn%3A173486%2Cn%3A10824&bbn=173486&keywords=textbooks&ie=UTF8&qid=1535004217&rnid=173486
Books:Politics & Social Sciences:Politics & Government:Public Affairs & Policy:Non-Governmental Organizations,https://www.amazon.com/s/ref=sr_nr_n_8?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A5571275011%2Cn%3A5571281011&bbn=5571275011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=5571275011
Books:Politics & Social Sciences:Politics & Government:International & World Politics:Russian & Former Soviet Union,https://www.amazon.com/s/ref=sr_nr_n_7?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A3377866011%2Cn%3A5571255011%2Cn%3A11093%2Cn%3A5571273011&bbn=11093&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=11093
Books:History:World:Religious:Judaism,https://www.amazon.com/s/ref=sr_nr_n_3?srs=9187220011&fst=as%3Aoff&rh=n%3A283155%2Ck%3Atextbooks%2Cn%3A%211000%2Cn%3A9%2Cn%3A5035%2Cn%3A6343224011%2Cn%3A12559&bbn=6343224011&keywords=textbooks&ie=UTF8&qid=1535004232&rnid=6343224011
